"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25"
"10/14/2009","48","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","32","19",".","48"
"10/15/2009","57","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","10","18",".","57"
"10/16/2009","47","PM2.5","White Fish Dead End","30-029-0009","AQS","11","8","29","47"
"10/17/2009","54","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","11","16",".","54"
"10/18/2009","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","9","29",".","28"
"10/19/2009","57","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","8","14",".","57"
"10/20/2009","54","PM2.5","White Fish Dead End","30-029-0009","AQS","11","14",".","54"
"10/21/2009","59","PM2.5","White Fish Dead End","30-029-0009","AQS","8","14",".","59"
"10/22/2009","49","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","9","19","19","49"
"10/23/2009","48","PM2.5","White Fish Dead End","30-029-0009","AQS","10","24","17","48"
"10/24/2009","29","PM2.5","White Fish Dead End","30-029-0009","AQS","6","27",".","29"
"10/25/2009","50","PM2.5","White Fish Dead End","30-029-0009","AQS","6","23",".","50"
"10/26/2009","32","PM2.5","White Fish Dead End","30-029-0009","AQS","14","26",".","32"
"10/27/2009","40","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","7","24",".","40"
"10/28/2009","63","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","9","18","19","63"
"10/29/2009","61","PM2.5","White Fish Dead End","30-029-0009","AQS","9","24",".","61"
"10/30/2009","63","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","16","19",".","63"
"10/31/2009","31","PM2.5","White Fish Dead End","30-029-0009","AQS","10","28",".","31"
"11/01/2009","39","PM2.5","White Fish Dead End","30-029-0009","AQS","7","31",".","39"
"11/02/2009","58","PM2.5","White Fish Dead End","30-029-0009","AQS","9","20",".","58"
"11/03/2009","70","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","9","30","41","70"
"11/04/2009","61","PM2.5","White Fish Dead End","30-029-0009","AQS","11","18",".","61"
"11/05/2009","76","PM2.5","White Fish Dead End","30-029-0009","AQS","18","10",".","76"
"11/06/2009","52","PM2.5","White Fish Dead End","30-029-0009","AQS","17","34",".","52"
"11/07/2009","33","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","3","33",".","24"
"11/08/2009","34","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","2","32",".","34"
"11/09/2009","42","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","9",".","33","42"
"11/10/2009","52","PM2.5","White Fish Dead End","30-029-0009","AQS","10",".",".","52"
"11/11/2009","52","PM2.5","White Fish Dead End","30-029-0009","AQS","10","18",".","52"
"11/12/2009","48","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","9","24",".","48"
"11/13/2009","40","PM2.5","White Fish Dead End","30-029-0009","AQS","9","31",".","40"
"11/14/2009","37","PM2.5","White Fish Dead End","30-029-0009","AQS","7","26",".","37"
"11/15/2009","49","PM2.5","White Fish Dead End","30-029-0009","AQS","6","30","19","49"
"11/16/2009","53","PM2.5","White Fish Dead End","30-029-0009","AQS","11","32",".","53"
"11/17/2009","48","PM2.5","White Fish Dead End","30-029-0009","AQS","10","36",".","48"
"11/18/2009","33","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","11","33",".","31"
"11/19/2009","51","PM2.5","White Fish Dead End","30-029-0009","AQS","13","24",".","51"
"11/20/2009","60","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","17","21",".","60"
"11/21/2009","33","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","13","33","12","26"
"11/22/2009","52","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","10","28",".","52"
"11/23/2009","55","PM2.5","White Fish Dead End","30-029-0009","AQS","8","28",".","55"
"11/24/2009","54","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","11","27",".","54"
"11/25/2009","55","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","15","7",".","55"
"11/26/2009","58","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","13","1",".","58"
"11/27/2009","49","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","13","19","13","49"
"11/28/2009","50","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","11","19",".","50"
"11/29/2009","48","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","9","19",".","48"
"11/30/2009","33","PM2.5","White Fish Dead End","30-029-0009","AQS","10",".",".","33"
"12/01/2009","35","PM2.5","White Fish Dead End","30-029-0009","AQS","13","27",".","35"
"12/02/2009","38","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","11","27",".","38"
"12/03/2009","54","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","10","26","34","54"
"12/04/2009","56","PM2.5","White Fish Dead End","30-029-0009","AQS","14","17",".","56"
"12/05/2009","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","9","34",".","23"
"12/06/2009","32","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","5","32",".","25"
"12/07/2009","37","PM2.5","White Fish Dead End","30-029-0009","AQS","11","33",".","37"
"12/08/2009","56","PM2.5","White Fish Dead End","30-029-0009","AQS","9","29",".","56"
"12/09/2009","50","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","8","27","15","50"
"12/10/2009","49","PM2.5","White Fish Dead End","30-029-0009","AQS","13","27",".","49"
"12/11/2009","60","PM2.5","White Fish Dead End","30-029-0009","AQS","16","22",".","60"
"12/12/2009","72","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","14","26",".","72"
"12/13/2009","27","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","7","26",".","27"
"12/14/2009","40","PM2.5","White Fish Dead End","30-029-0009","AQS","13","25",".","40"
"12/15/2009","88","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","15","14","31","88"
"12/16/2009","86","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","30","13",".","86"
"12/17/2009","57","PM2.5","White Fish Dead End","30-029-0009","AQS","26","15",".","57"
"12/18/2009","68","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","17","15",".","68"
"12/19/2009","60","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","17","16",".","60"
"12/20/2009","53","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","17","18",".","53"
"12/21/2009","58","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","20","7","18","58"
"12/22/2009","33","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS",".","25",".","33"
"12/23/2009","33","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","14","23",".","33"
"12/24/2009","49","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","11","28",".","49"
"12/25/2009","33","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","8","30",".","33"
"12/26/2009","36","PM2.5","White Fish Dead End","30-029-0009","AQS","9","26",".","36"
"12/27/2009","35","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","7","19","27","35"
"12/28/2009","41","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","11","16",".","41"
"12/29/2009","51","PM2.5","Kalispell Flathead Electric","30-029-0047","AQS","13","12",".","51"
"12/30/2009","73","PM2.5","Columbia Falls Ball Park","30-029-0007","AQS","11","17",".","73"
"12/31/2009","53","PM2.5","White Fish Dead End","30-029-0009","AQS","17","17",".","53"
