"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"10/07/2011","20","PM2.5","Flathead Valley","30-029-0049","AQS","12","7","20"
"10/08/2011","21","PM2.5","Flathead Valley","30-029-0049","AQS","20","13","21"
"10/09/2011","39","PM2.5","Flathead Valley","30-029-0049","AQS","11","13","39"
"10/10/2011","34","PM2.5","Flathead Valley","30-029-0049","AQS","16","17","34"
"10/11/2011","25","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","25","8","12"
"10/12/2011","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","27","9","15"
"10/13/2011","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","31","17","28"
"10/14/2011","45","PM2.5","Flathead Valley","30-029-0049","AQS","15","20","45"
"10/15/2011","54","PM2.5","Flathead Valley","30-029-0049","AQS","19","19","54"
"10/16/2011","39","PM2.5","Flathead Valley","30-029-0049","AQS","22","16","39"
"10/17/2011","62","PM2.5","Flathead Valley","30-029-0049","AQS","20","22","62"
"10/18/2011","56","PM2.5","Flathead Valley","30-029-0049","AQS","20","26","56"
"10/19/2011","29","PM10","White Fish Dead End","30-029-0009","AQS","16","29","23"
"10/20/2011","28","PM10","White Fish Dead End","30-029-0009","AQS","19","28","19"
"10/21/2011","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","29","28","25"
"10/22/2011","22","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","22","12","17"
"10/23/2011","23","PM2.5","Flathead Valley","30-029-0049","AQS","19","8","23"
"10/24/2011","37","PM2.5","Flathead Valley","30-029-0049","AQS","30","16","37"
"10/25/2011","57","PM2.5","Flathead Valley","30-029-0049","AQS","19","22","57"
"10/26/2011","55","PM2.5","Flathead Valley","30-029-0049","AQS","29","26","55"
"10/27/2011","53","PM2.5","Flathead Valley","30-029-0049","AQS","32","23","53"
"10/28/2011","68","PM2.5","Flathead Valley","30-029-0049","AQS","31","31","68"
"10/29/2011","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","10","31"
"10/30/2011","53","PM2.5","Flathead Valley","30-029-0049","AQS","31","17","53"
"10/31/2011","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","27","11","22"
"11/01/2011","63","PM2.5","Flathead Valley","30-029-0049","AQS","31","23","63"
"11/02/2011","75","PM2.5","Flathead Valley","30-029-0049","AQS","27","31","75"
"11/03/2011","73","PM2.5","Flathead Valley","30-029-0049","AQS","19","40","73"
"11/04/2011","37","PM2.5","Flathead Valley","30-029-0049","AQS","26","35","37"
"11/05/2011","37","PM2.5","Flathead Valley","30-029-0049","AQS","31","19","37"
"11/06/2011","71","PM2.5","Flathead Valley","30-029-0049","AQS","26","24","71"
"11/07/2011","52","PM2.5","Flathead Valley","30-029-0049","AQS","31","27","52"
"11/08/2011","53","PM2.5","Flathead Valley","30-029-0049","AQS","20","16","53"
"11/09/2011","82","PM2.5","Flathead Valley","30-029-0049","AQS","19","36","82"
"11/10/2011","80","PM2.5","Flathead Valley","30-029-0049","AQS","29","44","80"
"11/11/2011","67","PM2.5","Flathead Valley","30-029-0049","AQS","41","31","67"
"11/12/2011","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","10","15"
"11/13/2011","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","31","8","6"
"11/14/2011","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","10","16"
"11/15/2011","48","PM10","White Fish Dead End","30-029-0009","AQS","31","48","41"
"11/16/2011","68","PM2.5","Flathead Valley","30-029-0049","AQS","26","43","68"
"11/17/2011","36","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","36","14","27"
"11/18/2011","35","PM2.5","Flathead Valley","30-029-0049","AQS","26","18","35"
"11/19/2011","38","PM2.5","Flathead Valley","30-029-0049","AQS","22","13","38"
"11/20/2011","60","PM2.5","Flathead Valley","30-029-0049","AQS","19","19","60"
"11/21/2011","61","PM2.5","Flathead Valley","30-029-0049","AQS","22","21","61"
"11/22/2011","36","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","36","9","13"
"11/23/2011","38","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","38","14","10"
"11/24/2011","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","11","9"
"11/25/2011","35","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","35","11","10"
"11/26/2011","48","PM2.5","Flathead Valley","30-029-0049","AQS","31","18","48"
"11/27/2011","65","PM2.5","Flathead Valley","30-029-0049","AQS","30","24","65"
"11/28/2011","33","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","33","19","20"
"11/29/2011","68","PM2.5","Flathead Valley","30-029-0049","AQS","21","27","68"
"11/30/2011","33","PM2.5","Flathead Valley","30-029-0049","AQS","32","19","33"
"12/01/2011","43","PM2.5","Flathead Valley","30-029-0049","AQS","29","39","43"
"12/02/2011","38","PM2.5","Flathead Valley","30-029-0049","AQS","30","34","38"
"12/03/2011","60","PM2.5","Flathead Valley","30-029-0049","AQS","29","29","60"
"12/04/2011","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","17","28"
"12/05/2011","40","PM2.5","Flathead Valley","30-029-0049","AQS","29","18","40"
"12/06/2011","84","PM2.5","Flathead Valley","30-029-0049","AQS","21","45","84"
"12/07/2011","88","PM2.5","Flathead Valley","30-029-0049","AQS","30","43","88"
"12/08/2011","75","PM2.5","Flathead Valley","30-029-0049","AQS","19","35","75"
"12/09/2011","60","PM2.5","Flathead Valley","30-029-0049","AQS","19","52","60"
"12/10/2011","59","PM2.5","Flathead Valley","30-029-0049","AQS","21","27","59"
"12/11/2011","50","PM2.5","Flathead Valley","30-029-0049","AQS","26","15","50"
"12/12/2011","30","PM2.5","Flathead Valley","30-029-0049","AQS","24","12","30"
"12/13/2011","42","PM2.5","Flathead Valley","30-029-0049","AQS",".","19","42"
"12/14/2011","80","PM2.5","Flathead Valley","30-029-0049","AQS","17","35","80"
"12/15/2011","67","PM2.5","Flathead Valley","30-029-0049","AQS","18","23","67"
"12/16/2011","64","PM2.5","Flathead Valley","30-029-0049","AQS","18","19","64"
"12/17/2011","83","PM2.5","Flathead Valley","30-029-0049","AQS","17","29","83"
"12/18/2011","83","PM2.5","Flathead Valley","30-029-0049","AQS","22","28","83"
"12/19/2011","27","PM2.5","Flathead Valley","30-029-0049","AQS","19","16","27"
"12/20/2011","51","PM2.5","Flathead Valley","30-029-0049","AQS","26","29","51"
"12/21/2011","59","PM2.5","Flathead Valley","30-029-0049","AQS","31","18","59"
"12/22/2011","71","PM2.5","Flathead Valley","30-029-0049","AQS","25","26","71"
"12/23/2011","70","PM2.5","Flathead Valley","30-029-0049","AQS","23","25","70"
"12/24/2011","66","PM2.5","Flathead Valley","30-029-0049","AQS","26","22","66"
"12/25/2011","43","PM2.5","Flathead Valley","30-029-0049","AQS","32","14","43"
"12/26/2011","32","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","32","28","15"
"12/27/2011","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","7","8"
"12/28/2011","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","26","8","5"
"12/29/2011","32","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","32","24","17"
"12/30/2011","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","29","10","19"
"12/31/2011","35","PM10","Kalispell Flathead Electric","30-029-0047","AQS","33","35","31"
