"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","Ozone","PM10","PM25"
"10/16/2014","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","31","20","22"
"10/17/2014","24","PM10","White Fish Dead End","30-029-0009","AQS","16","24","21"
"10/18/2014","42","PM2.5","Flathead Valley","30-029-0049","AQS","17","21","42"
"10/19/2014","31","PM2.5","Flathead Valley","30-029-0049","AQS","15","17","31"
"10/20/2014","44","PM2.5","Flathead Valley","30-029-0049","AQS","15","31","44"
"10/21/2014","35","PM2.5","Flathead Valley","30-029-0049","AQS",".","20","35"
"10/22/2014","27","PM10","White Fish Dead End","30-029-0009","AQS",".","27","16"
"10/23/2014","32","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","32","8","14"
"10/24/2014","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","31","25","19"
"10/25/2014","30","PM2.5","Flathead Valley","30-029-0049","AQS","21","20","30"
"10/26/2014","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","9","14"
"10/27/2014","29","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","29","19","27"
"10/28/2014","70","PM2.5","Flathead Valley","30-029-0049","AQS",".","36","70"
"10/29/2014","59","PM2.5","Flathead Valley","30-029-0049","AQS",".","33","59"
"10/30/2014","35","PM2.5","Flathead Valley","30-029-0049","AQS",".","31","35"
"10/31/2014","59","PM2.5","Flathead Valley","30-029-0049","AQS",".","33","59"
"11/01/2014","54","PM2.5","Flathead Valley","30-029-0049","AQS",".","22","54"
"11/02/2014","18","PM2.5","Flathead Valley","30-029-0049","AQS",".","8","18"
"11/03/2014","40","PM2.5","Flathead Valley","30-029-0049","AQS",".","19","40"
"11/04/2014","20","PM2.5","Flathead Valley","30-029-0049","AQS",".","17","20"
"11/05/2014","39","PM2.5","Flathead Valley","30-029-0049","AQS",".","37","39"
"11/06/2014","49","PM2.5","Flathead Valley","30-029-0049","AQS",".","39","49"
"11/07/2014","45","PM10","White Fish Dead End","30-029-0009","AQS",".","45","22"
"11/08/2014","53","PM2.5","Flathead Valley","30-029-0049","AQS",".","36","53"
"11/09/2014","39","PM2.5","Flathead Valley","30-029-0049","AQS",".","16","39"
"11/10/2014","19","PM2.5","Flathead Valley","30-029-0049","AQS",".","19","19"
"11/11/2014","23","PM2.5","Flathead Valley","30-029-0049","AQS",".","16","23"
"11/12/2014","31","PM2.5","Flathead Valley","30-029-0049","AQS","27","30","31"
"11/13/2014","37","PM2.5","Flathead Valley","30-029-0049","AQS","24","25","37"
"11/14/2014","38","PM2.5","Flathead Valley","30-029-0049","AQS","34","30","38"
"11/15/2014","56","PM2.5","Flathead Valley","30-029-0049","AQS","30","39","56"
"11/16/2014","67","PM2.5","Flathead Valley","30-029-0049","AQS","27","34","67"
"11/17/2014","60","PM2.5","Flathead Valley","30-029-0049","AQS","23","44","60"
"11/18/2014","76","PM2.5","Flathead Valley","30-029-0049","AQS","18","47","76"
"11/19/2014","75","PM2.5","Flathead Valley","30-029-0049","AQS","20","51","75"
"11/20/2014","73","PM2.5","Flathead Valley","30-029-0049","AQS","12","40","73"
"11/21/2014","97","PM2.5","Flathead Valley","30-029-0049","AQS","13","40","97"
"11/22/2014","34","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","34","12","15"
"11/23/2014","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","27","17","14"
"11/24/2014","30","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","30","12","13"
"11/25/2014","67","PM2.5","Flathead Valley","30-029-0049","AQS","26","55","67"
"11/26/2014","52","PM2.5","Flathead Valley","30-029-0049","AQS","22","20","52"
"11/27/2014","33","PM2.5","Flathead Valley","30-029-0049","AQS","29","21","33"
"11/28/2014","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","31","7","3"
"11/29/2014","51","PM10","Kalispell Flathead Electric","30-029-0047","AQS",".","51","17"
"11/30/2014","31","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","31","19","12"
"12/01/2014","47","PM2.5","Flathead Valley","30-029-0049","AQS","20","19","47"
"12/02/2014","54","PM2.5","Flathead Valley","30-029-0049","AQS","20","15","54"
"12/03/2014","37","PM2.5","Flathead Valley","30-029-0049","AQS","28","16","37"
"12/04/2014","31","PM2.5","Flathead Valley","30-029-0049","AQS","21","13","31"
"12/05/2014","59","PM2.5","Flathead Valley","30-029-0049","AQS","12","17","59"
"12/06/2014","63","PM2.5","Flathead Valley","30-029-0049","AQS","18","21","63"
"12/07/2014","46","PM2.5","Flathead Valley","30-029-0049","AQS","14","15","46"
"12/08/2014","34","PM2.5","Flathead Valley","30-029-0049","AQS","16","12","34"
"12/09/2014","51","PM2.5","Flathead Valley","30-029-0049","AQS","11","16","51"
"12/10/2014","77","PM2.5","Flathead Valley","30-029-0049","AQS","5","26","77"
"12/11/2014","65","PM2.5","Flathead Valley","30-029-0049","AQS","4","26","65"
"12/12/2014","68","PM2.5","Flathead Valley","30-029-0049","AQS","4","20","68"
"12/13/2014","35","PM2.5","Flathead Valley","30-029-0049","AQS","15","14","35"
"12/14/2014","50","PM2.5","Flathead Valley","30-029-0049","AQS","19","14","50"
"12/15/2014","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","26","21","20"
"12/16/2014","27","PM10","Kalispell Flathead Electric","30-029-0047","AQS","25","27","15"
"12/17/2014","58","PM2.5","Flathead Valley","30-029-0049","AQS","11","42","58"
"12/18/2014","79","PM2.5","Flathead Valley","30-029-0049","AQS","11","26","79"
"12/19/2014","61","PM2.5","Flathead Valley","30-029-0049","AQS","21","19","61"
"12/20/2014","35","PM2.5","Flathead Valley","30-029-0049","AQS","21","11","35"
"12/21/2014","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","27","14","8"
"12/22/2014","28","PM2.5","Flathead Valley","30-029-0049","AQS","25","21","28"
"12/23/2014","48","PM2.5","Flathead Valley","30-029-0049","AQS","22","30","48"
"12/24/2014","30","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","30","7","13"
"12/25/2014","27","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","27","9","23"
"12/26/2014","40","PM2.5","Flathead Valley","30-029-0049","AQS","22","9","40"
"12/27/2014","26","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","26","9","18"
"12/28/2014","28","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","28","8","20"
"12/29/2014","28","Ozone","Glacier NP - West Glacier Horse Stables","30-029-8001","AQS","28","8","22"
"12/30/2014","26","PM2.5","Flathead Valley","30-029-0049","AQS","19","17","26"
"12/31/2014","57","PM2.5","Flathead Valley","30-029-0049","AQS","20","25","57"
